Step,AgentID,pos,x,y,agent_type,agent_state,palm_health,drone_battery_level,drone_position_target,drone_on_mission,drone_is_charging,drone_is_curing
68,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
68,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
68,161,"(8, 7)",8,7,PalmAgent,infectada,66.50875453850823,,,,,
68,162,"(8, 10)",8,10,PalmAgent,infectada,39.641270264808234,,,,,
68,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
68,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
69,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
69,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
69,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
69,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
69,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
69,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
69,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
69,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
69,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
69,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
69,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
69,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
69,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
69,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
69,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
69,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
69,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
69,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
69,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
69,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
69,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
69,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
69,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
69,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
69,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
69,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
69,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
69,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
69,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
69,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
69,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
69,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
69,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
69,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
69,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
69,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
69,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
69,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
69,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
69,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
69,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
69,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
69,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
69,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
69,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
69,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
69,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
69,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
69,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
69,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
69,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
69,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
69,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
69,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
69,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
69,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
69,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
69,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
69,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
69,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
69,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
69,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
69,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
69,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
69,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
69,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
69,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
69,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
69,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
69,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
69,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
69,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
69,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
69,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
69,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
69,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
69,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
69,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
69,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
69,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
69,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
69,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
69,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
69,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
69,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
69,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
69,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
69,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
69,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
69,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
69,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
69,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
69,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
69,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
69,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
69,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
69,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
69,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
69,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
69,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
69,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
69,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
69,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
69,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
69,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
69,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
69,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
69,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
69,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
69,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
69,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
69,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
69,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
69,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
69,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
69,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
69,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
69,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
69,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
69,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
69,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
69,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
69,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
69,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
69,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
69,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
69,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
69,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
69,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
69,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
69,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
69,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
69,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
69,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
69,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
69,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
69,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
69,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
69,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
69,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
69,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
69,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
69,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
69,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
69,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
69,146,"(8, 7)",8,7,DroneAgent,curing,,44.0,"(8, 7)",True,False,True
69,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
69,148,"(6, 4)",6,4,DroneAgent,moving_to_target,,39.0,"(8, 7)",True,False,False
69,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
69,150,"(7, 5)",7,5,DroneAgent,moving_to_target,,48.0,"(8, 7)",True,False,False
69,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
69,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
69,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
69,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
69,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
69,156,"(3, 11)",3,11,PalmAgent,infectada,100.0,,,,,
69,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
69,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
69,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
69,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
69,161,"(8, 7)",8,7,PalmAgent,infectada,70.03493248426477,,,,,
69,162,"(8, 10)",8,10,PalmAgent,infectada,39.07505982867555,,,,,
69,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
69,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
70,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
70,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
70,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
70,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
70,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
70,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
70,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
70,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
70,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
70,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
70,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
70,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
70,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
70,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
70,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
70,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
70,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
70,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
70,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
70,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
70,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
70,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
70,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
70,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
70,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
70,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
70,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
70,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
70,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
70,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
70,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
70,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
70,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
70,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
70,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
70,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
70,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
70,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
70,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
70,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
70,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
70,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
70,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
70,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
70,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
70,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
70,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
70,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
70,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
70,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
70,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
70,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
70,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
70,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
70,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
70,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
70,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
70,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
70,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
70,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
70,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
70,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
70,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
70,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
70,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
70,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
70,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
70,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
70,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
70,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
70,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
70,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
70,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
70,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
70,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
70,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
70,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
70,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
70,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
70,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
70,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
70,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
70,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
70,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
70,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
70,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
70,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
70,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
70,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
70,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
70,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
70,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
70,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
70,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
70,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
70,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
70,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
70,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
70,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
70,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
70,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
70,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
70,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
70,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
70,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
70,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
70,107,"(8, 10)",8,10,GridCellAgent,,,,,,,
70,108,"(8, 11)",8,11,GridCellAgent,,,,,,,
70,109,"(9, 0)",9,0,GridCellAgent,,,,,,,
70,110,"(9, 1)",9,1,GridCellAgent,,,,,,,
70,111,"(9, 2)",9,2,GridCellAgent,,,,,,,
70,112,"(9, 3)",9,3,GridCellAgent,,,,,,,
70,113,"(9, 4)",9,4,GridCellAgent,,,,,,,
70,114,"(9, 5)",9,5,GridCellAgent,,,,,,,
70,115,"(9, 6)",9,6,GridCellAgent,,,,,,,
70,116,"(9, 7)",9,7,GridCellAgent,,,,,,,
70,117,"(9, 8)",9,8,GridCellAgent,,,,,,,
70,118,"(9, 9)",9,9,GridCellAgent,,,,,,,
70,119,"(9, 10)",9,10,GridCellAgent,,,,,,,
70,120,"(9, 11)",9,11,GridCellAgent,,,,,,,
70,121,"(10, 0)",10,0,GridCellAgent,,,,,,,
70,122,"(10, 1)",10,1,GridCellAgent,,,,,,,
70,123,"(10, 2)",10,2,GridCellAgent,,,,,,,
70,124,"(10, 3)",10,3,GridCellAgent,,,,,,,
70,125,"(10, 4)",10,4,GridCellAgent,,,,,,,
70,126,"(10, 5)",10,5,GridCellAgent,,,,,,,
70,127,"(10, 6)",10,6,GridCellAgent,,,,,,,
70,128,"(10, 7)",10,7,GridCellAgent,,,,,,,
70,129,"(10, 8)",10,8,GridCellAgent,,,,,,,
70,130,"(10, 9)",10,9,GridCellAgent,,,,,,,
70,131,"(10, 10)",10,10,GridCellAgent,,,,,,,
70,132,"(10, 11)",10,11,GridCellAgent,,,,,,,
70,133,"(11, 0)",11,0,GridCellAgent,,,,,,,
70,134,"(11, 1)",11,1,GridCellAgent,,,,,,,
70,135,"(11, 2)",11,2,GridCellAgent,,,,,,,
70,136,"(11, 3)",11,3,GridCellAgent,,,,,,,
70,137,"(11, 4)",11,4,GridCellAgent,,,,,,,
70,138,"(11, 5)",11,5,GridCellAgent,,,,,,,
70,139,"(11, 6)",11,6,GridCellAgent,,,,,,,
70,140,"(11, 7)",11,7,GridCellAgent,,,,,,,
70,141,"(11, 8)",11,8,GridCellAgent,,,,,,,
70,142,"(11, 9)",11,9,GridCellAgent,,,,,,,
70,143,"(11, 10)",11,10,GridCellAgent,,,,,,,
70,144,"(11, 11)",11,11,GridCellAgent,,,,,,,
70,145,"(0, 9)",0,9,ChargingStationAgent,,,,,,,
70,146,"(8, 7)",8,7,DroneAgent,curing,,44.0,"(8, 7)",True,False,True
70,147,"(11, 3)",11,3,ChargingStationAgent,,,,,,,
70,148,"(5, 3)",5,3,DroneAgent,moving_to_target,,38.0,"(8, 7)",True,False,False
70,149,"(1, 0)",1,0,ChargingStationAgent,,,,,,,
70,150,"(8, 6)",8,6,DroneAgent,moving_to_target,,47.0,"(8, 7)",True,False,False
70,151,"(0, 2)",0,2,PalmAgent,verde,100.0,,,,,
70,152,"(1, 10)",1,10,PalmAgent,verde,100.0,,,,,
70,153,"(2, 9)",2,9,PalmAgent,verde,100.0,,,,,
70,154,"(3, 0)",3,0,PalmAgent,verde,100.0,,,,,
70,155,"(3, 3)",3,3,PalmAgent,verde,100.0,,,,,
70,156,"(3, 11)",3,11,PalmAgent,infectada,99.50039529185021,,,,,
70,157,"(4, 3)",4,3,PalmAgent,verde,100.0,,,,,
70,158,"(5, 0)",5,0,PalmAgent,verde,100.0,,,,,
70,159,"(5, 4)",5,4,PalmAgent,verde,100.0,,,,,
70,160,"(6, 8)",6,8,PalmAgent,verde,100.0,,,,,
70,161,"(8, 7)",8,7,PalmAgent,infectada,73.99416997363376,,,,,
70,162,"(8, 10)",8,10,PalmAgent,infectada,38.709423410254495,,,,,
70,163,"(10, 2)",10,2,PalmAgent,verde,100.0,,,,,
70,164,"(11, 7)",11,7,PalmAgent,verde,100.0,,,,,
71,1,"(0, 0)",0,0,GridCellAgent,,,,,,,
71,2,"(0, 1)",0,1,GridCellAgent,,,,,,,
71,3,"(0, 2)",0,2,GridCellAgent,,,,,,,
71,4,"(0, 3)",0,3,GridCellAgent,,,,,,,
71,5,"(0, 4)",0,4,GridCellAgent,,,,,,,
71,6,"(0, 5)",0,5,GridCellAgent,,,,,,,
71,7,"(0, 6)",0,6,GridCellAgent,,,,,,,
71,8,"(0, 7)",0,7,GridCellAgent,,,,,,,
71,9,"(0, 8)",0,8,GridCellAgent,,,,,,,
71,10,"(0, 9)",0,9,GridCellAgent,,,,,,,
71,11,"(0, 10)",0,10,GridCellAgent,,,,,,,
71,12,"(0, 11)",0,11,GridCellAgent,,,,,,,
71,13,"(1, 0)",1,0,GridCellAgent,,,,,,,
71,14,"(1, 1)",1,1,GridCellAgent,,,,,,,
71,15,"(1, 2)",1,2,GridCellAgent,,,,,,,
71,16,"(1, 3)",1,3,GridCellAgent,,,,,,,
71,17,"(1, 4)",1,4,GridCellAgent,,,,,,,
71,18,"(1, 5)",1,5,GridCellAgent,,,,,,,
71,19,"(1, 6)",1,6,GridCellAgent,,,,,,,
71,20,"(1, 7)",1,7,GridCellAgent,,,,,,,
71,21,"(1, 8)",1,8,GridCellAgent,,,,,,,
71,22,"(1, 9)",1,9,GridCellAgent,,,,,,,
71,23,"(1, 10)",1,10,GridCellAgent,,,,,,,
71,24,"(1, 11)",1,11,GridCellAgent,,,,,,,
71,25,"(2, 0)",2,0,GridCellAgent,,,,,,,
71,26,"(2, 1)",2,1,GridCellAgent,,,,,,,
71,27,"(2, 2)",2,2,GridCellAgent,,,,,,,
71,28,"(2, 3)",2,3,GridCellAgent,,,,,,,
71,29,"(2, 4)",2,4,GridCellAgent,,,,,,,
71,30,"(2, 5)",2,5,GridCellAgent,,,,,,,
71,31,"(2, 6)",2,6,GridCellAgent,,,,,,,
71,32,"(2, 7)",2,7,GridCellAgent,,,,,,,
71,33,"(2, 8)",2,8,GridCellAgent,,,,,,,
71,34,"(2, 9)",2,9,GridCellAgent,,,,,,,
71,35,"(2, 10)",2,10,GridCellAgent,,,,,,,
71,36,"(2, 11)",2,11,GridCellAgent,,,,,,,
71,37,"(3, 0)",3,0,GridCellAgent,,,,,,,
71,38,"(3, 1)",3,1,GridCellAgent,,,,,,,
71,39,"(3, 2)",3,2,GridCellAgent,,,,,,,
71,40,"(3, 3)",3,3,GridCellAgent,,,,,,,
71,41,"(3, 4)",3,4,GridCellAgent,,,,,,,
71,42,"(3, 5)",3,5,GridCellAgent,,,,,,,
71,43,"(3, 6)",3,6,GridCellAgent,,,,,,,
71,44,"(3, 7)",3,7,GridCellAgent,,,,,,,
71,45,"(3, 8)",3,8,GridCellAgent,,,,,,,
71,46,"(3, 9)",3,9,GridCellAgent,,,,,,,
71,47,"(3, 10)",3,10,GridCellAgent,,,,,,,
71,48,"(3, 11)",3,11,GridCellAgent,,,,,,,
71,49,"(4, 0)",4,0,GridCellAgent,,,,,,,
71,50,"(4, 1)",4,1,GridCellAgent,,,,,,,
71,51,"(4, 2)",4,2,GridCellAgent,,,,,,,
71,52,"(4, 3)",4,3,GridCellAgent,,,,,,,
71,53,"(4, 4)",4,4,GridCellAgent,,,,,,,
71,54,"(4, 5)",4,5,GridCellAgent,,,,,,,
71,55,"(4, 6)",4,6,GridCellAgent,,,,,,,
71,56,"(4, 7)",4,7,GridCellAgent,,,,,,,
71,57,"(4, 8)",4,8,GridCellAgent,,,,,,,
71,58,"(4, 9)",4,9,GridCellAgent,,,,,,,
71,59,"(4, 10)",4,10,GridCellAgent,,,,,,,
71,60,"(4, 11)",4,11,GridCellAgent,,,,,,,
71,61,"(5, 0)",5,0,GridCellAgent,,,,,,,
71,62,"(5, 1)",5,1,GridCellAgent,,,,,,,
71,63,"(5, 2)",5,2,GridCellAgent,,,,,,,
71,64,"(5, 3)",5,3,GridCellAgent,,,,,,,
71,65,"(5, 4)",5,4,GridCellAgent,,,,,,,
71,66,"(5, 5)",5,5,GridCellAgent,,,,,,,
71,67,"(5, 6)",5,6,GridCellAgent,,,,,,,
71,68,"(5, 7)",5,7,GridCellAgent,,,,,,,
71,69,"(5, 8)",5,8,GridCellAgent,,,,,,,
71,70,"(5, 9)",5,9,GridCellAgent,,,,,,,
71,71,"(5, 10)",5,10,GridCellAgent,,,,,,,
71,72,"(5, 11)",5,11,GridCellAgent,,,,,,,
71,73,"(6, 0)",6,0,GridCellAgent,,,,,,,
71,74,"(6, 1)",6,1,GridCellAgent,,,,,,,
71,75,"(6, 2)",6,2,GridCellAgent,,,,,,,
71,76,"(6, 3)",6,3,GridCellAgent,,,,,,,
71,77,"(6, 4)",6,4,GridCellAgent,,,,,,,
71,78,"(6, 5)",6,5,GridCellAgent,,,,,,,
71,79,"(6, 6)",6,6,GridCellAgent,,,,,,,
71,80,"(6, 7)",6,7,GridCellAgent,,,,,,,
71,81,"(6, 8)",6,8,GridCellAgent,,,,,,,
71,82,"(6, 9)",6,9,GridCellAgent,,,,,,,
71,83,"(6, 10)",6,10,GridCellAgent,,,,,,,
71,84,"(6, 11)",6,11,GridCellAgent,,,,,,,
71,85,"(7, 0)",7,0,GridCellAgent,,,,,,,
71,86,"(7, 1)",7,1,GridCellAgent,,,,,,,
71,87,"(7, 2)",7,2,GridCellAgent,,,,,,,
71,88,"(7, 3)",7,3,GridCellAgent,,,,,,,
71,89,"(7, 4)",7,4,GridCellAgent,,,,,,,
71,90,"(7, 5)",7,5,GridCellAgent,,,,,,,
71,91,"(7, 6)",7,6,GridCellAgent,,,,,,,
71,92,"(7, 7)",7,7,GridCellAgent,,,,,,,
71,93,"(7, 8)",7,8,GridCellAgent,,,,,,,
71,94,"(7, 9)",7,9,GridCellAgent,,,,,,,
71,95,"(7, 10)",7,10,GridCellAgent,,,,,,,
71,96,"(7, 11)",7,11,GridCellAgent,,,,,,,
71,97,"(8, 0)",8,0,GridCellAgent,,,,,,,
71,98,"(8, 1)",8,1,GridCellAgent,,,,,,,
71,99,"(8, 2)",8,2,GridCellAgent,,,,,,,
71,100,"(8, 3)",8,3,GridCellAgent,,,,,,,
71,101,"(8, 4)",8,4,GridCellAgent,,,,,,,
71,102,"(8, 5)",8,5,GridCellAgent,,,,,,,
71,103,"(8, 6)",8,6,GridCellAgent,,,,,,,
71,104,"(8, 7)",8,7,GridCellAgent,,,,,,,
71,105,"(8, 8)",8,8,GridCellAgent,,,,,,,
71,106,"(8, 9)",8,9,GridCellAgent,,,,,,,
